,true_f,true_p,p
0,3.5096339451795175e-05,2.213016601932135e+158,158.34498467199344
1,7.019267890359035e-05,1.407511086591549e+155,155.1484518243593
2,0.00010528901835538552,2.6478426785644193e+150,150.42289217795005
3,0.0001403853578071807,3.962838499512409e+147,147.59800637357068
4,0.00017548169725897588,1.2321152887274908e+148,148.09065134655862
5,0.00021057803671077104,2.3993027203576e+148,148.38008504642
6,0.00024567437616256624,3.572016106306178e+147,147.55291340846514
7,0.0002807707156143614,3.0321773767744314e+145,145.48175460312794
8,0.00031586705506615655,1.597205208372084e+143,143.2033607177279
9,0.00035096339451795176,1.2190140602667451e+143,143.08600871485632
10,0.0003860597339697469,3.030048704554766e+143,143.48144960934368
11,0.00042115607342154207,8.337497081064534e+141,141.9210356948793
12,0.0004562524128733373,7.92002880051516e+138,138.89872676086753
13,0.0004913487523251325,2.5279833162399597e+137,137.40277420343597
14,0.0005264450917769276,2.492841659105554e+139,139.39669469376224
15,0.0005615414312287228,9.147210772374553e+140,140.96128868632508
16,0.000596637770680518,1.4940342146015284e+141,141.17436054329096
17,0.0006317341101323131,6.358324798215837e+139,139.80334270893107
18,0.0006668304495841083,5.550269396361505e+137,137.74431406321526
19,0.0007019267890359035,5.6260791342015345e+135,135.75020583648637
20,0.0007370231284876986,1.5158959252977515e+135,135.18066938558334
21,0.0007721194679394938,1.2771883655313012e+134,134.1062549537066
22,0.000807215807391289,2.9703239232033236e+134,134.47280381308448
23,0.0008423121468430841,3.0488422581136367e+134,134.48413495529257
24,0.0008774084862948794,5.845834315959647e+133,133.76684650231732
25,0.0009125048257466746,6.725480191130774e+133,133.82772329788088
26,0.0009476011651984698,1.6133039046928727e+133,133.2077161849334
27,0.000982697504650265,7.742330182672527e+132,132.8888716884832
28,0.00101779384410206,3.737448621387926e+130,130.57257523113822
